time,thrust,tilt,x_drone,y_drone,theta,xdot_drone,ydot_drone
0,30,-4,0,0,0,0,0
0.01,30,-4,0,0,-0.04,0,0.0019
0.02,30,-4,0,1.9e-05,-0.08,6.98132e-05,0.00379997
0.03,30,-4,6.98132e-07,5.69997e-05,-0.12,0.000209439,0.00569987
0.04,30,-4,2.79253e-06,0.000113998,-0.16,0.000418878,0.00759964
0.05,30,-4,6.98131e-06,0.000189995,-0.2,0.00069813,0.00949923
0.06,30,-4,1.39626e-05,0.000284987,-0.24,0.00104719,0.0113986
0.07,30,-4,2.44345e-05,0.000398973,-0.28,0.00146607,0.0132977
0.08,30,-4,3.90952e-05,0.00053195,-0.32,0.00195475,0.0151964
0.09,30,-4,5.86427e-05,0.000683914,-0.36,0.00251324,0.0170948
0.1,30,-4,8.37751e-05,0.000854862,-0.4,0.00314154,0.0189927
0.11,30,-4,0.000115191,0.00104479,-0.44,0.00383965,0.0208902
0.12,30,-4,0.000153587,0.00125369,-0.48,0.00460756,0.0227871
0.13,30,-4,0.000199663,0.00148156,-0.52,0.00544527,0.0246834
0.14,30,-4,0.000254115,0.00172839,-0.56,0.00635278,0.026579
0.15,30,-4,0.000317643,0.00199419,-0.6,0.00733009,0.028474
0.16,30,-4,0.000390944,0.00227893,-0.64,0.0083772,0.0303683
0.17,30,-4,0.000474716,0.00258261,-0.68,0.0094941,0.0322617
0.18,30,-4,0.000569657,0.00290523,-0.72,0.0106808,0.0341543
0.19,30,-4,0.000676465,0.00324677,-0.76,0.0119373,0.036046
0.2,30,-4,0.000795838,0.00360723,-0.8,0.0132635,0.0379367
0.21,30,-4,0.000928473,0.0039866,-0.84,0.0146596,0.0398265
0.22,30,-4,0.00107507,0.00438486,-0.88,0.0161254,0.0417152
0.23,30,-4,0.00123632,0.00480201,-0.92,0.017661,0.0436028
0.24,30,-4,0.00141293,0.00523804,-0.96,0.0192663,0.0454892
0.25,30,-4,0.0016056,0.00569293,-1,0.0209415,0.0473744
0.26,30,-4,0.00181501,0.00616668,-1.04,0.0226863,0.0492584
0.27,30,-4,0.00204187,0.00665926,-1.08,0.024501,0.051141
0.28,30,-4,0.00228688,0.00717067,-1.12,0.0263853,0.0530223
0.29,30,-4,0.00255074,0.00770089,-1.16,0.0283395,0.0549021
0.3,30,-4,0.00283413,0.00824991,-1.2,0.0303633,0.0567805
0.31,30,-4,0.00313776,0.00881772,-1.24,0.0324569,0.0586573
0.32,30,-4,0.00346233,0.00940429,-1.28,0.0346202,0.0605326
0.33,30,-4,0.00380854,0.0100096,-1.32,0.0368533,0.0624062
0.34,30,-4,0.00417707,0.0106337,-1.36,0.039156,0.0642782
0.35,30,-4,0.00456863,0.0112765,-1.4,0.0415284,0.0661484
0.36,30,-4,0.00498391,0.0119379,-1.44,0.0439706,0.0680168
0.37,30,-4,0.00542362,0.0126181,-1.48,0.0464824,0.0698834
0.38,30,-4,0.00588844,0.0133169,-1.52,0.0490639,0.0717481
0.39,30,-4,0.00637908,0.0140344,-1.56,0.0517151,0.0736108
0.4,30,-4,0.00689623,0.0147705,-1.6,0.0544359,0.0754716
0.41,30,-4,0.00744059,0.0155253,-1.64,0.0572264,0.0773302
0.42,30,-4,0.00801286,0.0162986,-1.68,0.0600865,0.0791868
0.43,30,-4,0.00861372,0.0170904,-1.72,0.0630162,0.0810412
0.44,30,-4,0.00924388,0.0179008,-1.76,0.0660156,0.0828934
0.45,30,-4,0.00990404,0.0187298,-1.8,0.0690846,0.0847433
0.46,30,-4,0.0105949,0.0195772,-1.84,0.0722231,0.0865908
0.47,30,-4,0.0113171,0.0204431,-1.88,0.0754313,0.088436
0.48,30,-4,0.0120714,0.0213275,-1.92,0.078709,0.0902788
0.49,30,-4,0.0128585,0.0222303,-1.96,0.0820562,0.092119
0.5,30,-4,0.0136791,0.0231514,-2,0.085473,0.0939567
0.51,30,-4,0.0145338,0.024091,-2.04,0.0889594,0.0957918
0.52,30,-4,0.0154234,0.0250489,-2.08,0.0925152,0.0976243
0.53,30,-4,0.0163486,0.0260252,-2.12,0.0961405,0.099454
0.54,30,-4,0.01731,0.0270197,-2.16,0.0998354,0.101281
0.55,30,-4,0.0183083,0.0280325,-2.2,0.1036,0.103105
0.56,30,-4,0.0193443,0.0290636,-2.24,0.107433,0.104926
0.57,30,-4,0.0204186,0.0301128,-2.28,0.111337,0.106745
0.58,30,-4,0.021532,0.0311803,-2.32,0.115309,0.10856
0.59,30,-4,0.0226851,0.0322659,-2.36,0.119351,0.110372
0.6,30,-4,0.0238786,0.0333696,-2.4,0.123462,0.112182
0.61,30,-4,0.0251132,0.0344914,-2.44,0.127643,0.113988
0.62,30,-4,0.0263897,0.0356313,-2.48,0.131893,0.11579
0.63,30,-4,0.0277086,0.0367892,-2.52,0.136213,0.11759
0.64,30,-4,0.0290707,0.0379651,-2.56,0.140601,0.119386
0.65,30,-4,0.0304767,0.039159,-2.6,0.145059,0.121179
0.66,30,-4,0.0319273,0.0403708,-2.64,0.149586,0.122969
0.67,30,-4,0.0334232,0.0416004,-2.68,0.154183,0.124754
0.68,30,-4,0.034965,0.042848,-2.72,0.158848,0.126537
0.69,30,-4,0.0365535,0.0441134,-2.76,0.163583,0.128316
0.7,30,-4,0.0381893,0.0453965,-2.8,0.168387,0.130091
0.71,30,-4,0.0398732,0.0466974,-2.84,0.17326,0.131862
0.72,30,-4,0.0416058,0.048016,-2.88,0.178202,0.13363
0.73,30,-4,0.0433878,0.0493523,-2.92,0.183213,0.135393
0.74,30,-4,0.0452199,0.0507063,-2.96,0.188293,0.137153
0.75,30,-4,0.0471029,0.0520778,-3,0.193443,0.138909
0.76,30,-4,0.0490373,0.0534669,-3.04,0.198661,0.140661
0.77,30,-4,0.0510239,0.0548735,-3.08,0.203948,0.142409
0.78,30,-4,0.0530634,0.0562976,-3.12,0.209304,0.144153
0.79,30,-4,0.0551564,0.0577391,-3.16,0.214729,0.145892
0.8,30,-4,0.0573037,0.0591981,-3.2,0.220223,0.147628
0.81,30,-4,0.059506,0.0606743,-3.24,0.225786,0.149359
0.82,30,-4,0.0617638,0.0621679,-3.28,0.231417,0.151085
0.83,30,-4,0.064078,0.0636788,-3.32,0.237118,0.152808
0.84,30,-4,0.0664492,0.0652069,-3.36,0.242887,0.154525
0.85,30,-4,0.068878,0.0667521,-3.4,0.248724,0.156239
0.86,30,-4,0.0713653,0.0683145,-3.44,0.25463,0.157947
0.87,30,-4,0.0739116,0.069894,-3.48,0.260605,0.159651
0.88,30,-4,0.0765176,0.0714905,-3.52,0.266649,0.161351
0.89,30,-4,0.0791841,0.073104,-3.56,0.272761,0.163045
0.9,30,-4,0.0819117,0.0747345,-3.6,0.278941,0.164735
0.91,30,-4,0.0847011,0.0763818,-3.64,0.28519,0.16642
0.92,30,-4,0.087553,0.078046,-3.68,0.291508,0.1681
0.93,30,-4,0.0904681,0.079727,-3.72,0.297893,0.169775
0.94,30,-4,0.0934471,0.0814248,-3.76,0.304347,0.171445
0.95,30,-4,0.0964905,0.0831392,-3.8,0.31087,0.17311
0.96,30,-4,0.0995992,0.0848703,-3.84,0.31746,0.174769
0.97,30,-4,0.102774,0.086618,-3.88,0.324119,0.176424
0.98,30,-4,0.106015,0.0883822,-3.92,0.330846,0.178073
0.99,30,-4,0.109323,0.090163,-3.96,0.337641,0.179716
1,35,8,0.1127,0.0919601,-4,0.344503,0.181355
1.01,35,8,0.116145,0.0937737,-3.92,0.352597,0.199614
1.02,35,8,0.119671,0.0957698,-3.84,0.360525,0.217881
1.03,35,8,0.123276,0.0979486,-3.76,0.368288,0.236155
1.04,35,8,0.126959,0.10031,-3.68,0.375885,0.254436
1.05,35,8,0.130718,0.102855,-3.6,0.383316,0.272723
1.06,35,8,0.134551,0.105582,-3.52,0.390581,0.291017
1.07,35,8,0.138457,0.108492,-3.44,0.397681,0.309316
1.08,35,8,0.142434,0.111585,-3.36,0.404615,0.327621
1.09,35,8,0.14648,0.114861,-3.28,0.411382,0.34593
1.1,35,8,0.150594,0.118321,-3.2,0.417984,0.364244
1.11,35,8,0.154773,0.121963,-3.12,0.424419,0.382561
1.12,35,8,0.159018,0.125789,-3.04,0.430688,0.400882
1.13,35,8,0.163325,0.129797,-2.96,0.436791,0.419206
1.14,35,8,0.167692,0.13399,-2.88,0.442727,0.437532
1.15,35,8,0.17212,0.138365,-2.8,0.448497,0.455861
1.16,35,8,0.176605,0.142923,-2.72,0.4541,0.474191
1.17,35,8,0.181146,0.147665,-2.64,0.459538,0.492523
1.18,35,8,0.185741,0.152591,-2.56,0.464808,0.510855
1.19,35,8,0.190389,0.157699,-2.48,0.469912,0.529187
1.2,35,8,0.195088,0.162991,-2.4,0.474849,0.54752
1.21,35,8,0.199837,0.168466,-2.32,0.47962,0.565852
1.22,35,8,0.204633,0.174125,-2.24,0.484224,0.584183
1.23,35,8,0.209475,0.179967,-2.16,0.488662,0.602513
1.24,35,8,0.214362,0.185992,-2.08,0.492933,0.620841
1.25,35,8,0.219291,0.1922,-2,0.497037,0.639167
1.26,35,8,0.224261,0.198592,-1.92,0.500974,0.65749
1.27,35,8,0.229271,0.205167,-1.84,0.504745,0.67581
1.28,35,8,0.234319,0.211925,-1.76,0.508349,0.694126
1.29,35,8,0.239402,0.218866,-1.68,0.511787,0.712439
1.3,35,8,0.24452,0.22599,-1.6,0.515057,0.730747
1.31,35,8,0.249671,0.233298,-1.52,0.518161,0.74905
1.32,35,8,0.254852,0.240788,-1.44,0.521099,0.767349
1.33,35,8,0.260063,0.248462,-1.36,0.523869,0.785641
1.34,35,8,0.265302,0.256318,-1.28,0.526473,0.803928
1.35,35,8,0.270567,0.264358,-1.2,0.528911,0.822208
1.36,35,8,0.275856,0.27258,-1.12,0.531182,0.840481
1.37,35,8,0.281168,0.280984,-1.04,0.533286,0.858747
1.38,35,8,0.2865,0.289572,-0.96,0.535224,0.877005
1.39,35,8,0.291853,0.298342,-0.88,0.536995,0.895255
1.4,35,8,0.297223,0.307295,-0.8,0.5386,0.913496
1.41,35,8,0.302609,0.316429,-0.72,0.540039,0.931728
1.42,35,8,0.308009,0.325747,-0.64,0.541311,0.949951
1.43,35,8,0.313422,0.335246,-0.56,0.542417,0.968165
1.44,35,8,0.318846,0.344928,-0.48,0.543357,0.986368
1.45,35,8,0.32428,0.354792,-0.4,0.54413,1.00456
1.46,35,8,0.329721,0.364837,-0.32,0.544737,1.02274
1.47,35,8,0.335169,0.375065,-0.24,0.545178,1.04091
1.48,35,8,0.34062,0.385474,-0.16,0.545454,1.05907
1.49,35,8,0.346075,0.396064,-0.08,0.545563,1.07721
1.5,35,8,0.35153,0.406837,-1.94289e-16,0.545506,1.09535
1.51,35,8,0.356986,0.41779,0.08,0.545284,1.11347
1.52,35,8,0.362438,0.428925,0.16,0.544895,1.13157
1.53,35,8,0.367887,0.44024,0.24,0.544341,1.14967
1.54,35,8,0.373331,0.451737,0.32,0.543622,1.16774
1.55,35,8,0.378767,0.463415,0.4,0.542737,1.18581
1.56,35,8,0.384194,0.475273,0.48,0.541687,1.20386
1.57,35,8,0.389611,0.487311,0.56,0.540471,1.22189
1.58,35,8,0.395016,0.49953,0.64,0.53909,1.23991
1.59,35,8,0.400407,0.511929,0.72,0.537544,1.25791
1.6,35,8,0.405782,0.524508,0.8,0.535833,1.27589
1.61,35,8,0.411141,0.537267,0.88,0.533957,1.29386
1.62,35,8,0.41648,0.550206,0.96,0.531916,1.31181
1.63,35,8,0.421799,0.563324,1.04,0.52971,1.32974
1.64,35,8,0.427096,0.576621,1.12,0.52734,1.34765
1.65,35,8,0.43237,0.590098,1.2,0.524805,1.36555
1.66,35,8,0.437618,0.603753,1.28,0.522106,1.38342
1.67,35,8,0.442839,0.617587,1.36,0.519242,1.40128
1.68,35,8,0.448031,0.6316,1.44,0.516215,1.41911
1.69,35,8,0.453193,0.645791,1.52,0.513023,1.43693
1.7,35,8,0.458324,0.66016,1.6,0.509667,1.45472
1.71,35,8,0.46342,0.674708,1.68,0.506148,1.4725
1.72,35,8,0.468482,0.689433,1.76,0.502465,1.49025
1.73,35,8,0.473506,0.704335,1.84,0.498618,1.50798
1.74,35,8,0.478493,0.719415,1.92,0.494608,1.52569
1.75,35,8,0.483439,0.734672,2,0.490435,1.54337
1.76,35,8,0.488343,0.750105,2.08,0.486099,1.56103
1.77,35,8,0.493204,0.765716,2.16,0.481599,1.57867
1.78,35,8,0.49802,0.781503,2.24,0.476937,1.59629
1.79,35,8,0.502789,0.797465,2.32,0.472112,1.61388
1.8,35,8,0.507511,0.813604,2.4,0.467125,1.63145
1.81,35,8,0.512182,0.829919,2.48,0.461975,1.64899
1.82,35,8,0.516802,0.846409,2.56,0.456663,1.6665
1.83,35,8,0.521368,0.863074,2.64,0.451189,1.68399
1.84,35,8,0.52588,0.879914,2.72,0.445553,1.70146
1.85,35,8,0.530336,0.896928,2.8,0.439756,1.7189
1.86,35,8,0.534733,0.914117,2.88,0.433797,1.73631
1.87,35,8,0.539071,0.93148,2.96,0.427676,1.75369
1.88,35,8,0.543348,0.949017,3.04,0.421394,1.77105
1.89,35,8,0.547562,0.966728,3.12,0.414951,1.78837
1.9,35,8,0.551711,0.984611,3.2,0.408347,1.80567
1.91,35,8,0.555795,1.00267,3.28,0.401583,1.82294
1.92,35,8,0.559811,1.0209,3.36,0.394658,1.84019
1.93,35,8,0.563757,1.0393,3.44,0.387572,1.8574
1.94,35,8,0.567633,1.05787,3.52,0.380327,1.87458
1.95,35,8,0.571436,1.07662,3.6,0.372921,1.89173
1.96,35,8,0.575165,1.09554,3.68,0.365356,1.90885
1.97,35,8,0.578819,1.11462,3.76,0.357631,1.92594
1.98,35,8,0.582395,1.13388,3.84,0.349747,1.943
1.99,35,8,0.585893,1.15331,3.92,0.341704,1.96002
2,40,0,0.58931,1.17291,4,0.333501,1.97702
2.01,40,0,0.592645,1.19268,4,0.323978,2.01061
2.02,40,0,0.595885,1.21279,4,0.314457,2.04415
2.03,40,0,0.599029,1.23323,4,0.304939,2.07765
2.04,40,0,0.602079,1.25401,4,0.295425,2.1111
2.05,40,0,0.605033,1.27512,4,0.285914,2.14451
2.06,40,0,0.607892,1.29656,4,0.276407,2.17787
2.07,40,0,0.610656,1.31834,4,0.266904,2.21119
2.08,40,0,0.613325,1.34046,4,0.257405,2.24445
2.09,40,0,0.615899,1.3629,4,0.24791,2.27767
2.1,40,0,0.618378,1.38568,4,0.23842,2.31084
2.11,40,0,0.620762,1.40879,4,0.228935,2.34396
2.12,40,0,0.623052,1.43222,4,0.219454,2.37703
2.13,40,0,0.625246,1.456,4,0.209979,2.41005
2.14,40,0,0.627346,1.4801,4,0.200508,2.44301
2.15,40,0,0.629351,1.50453,4,0.191044,2.47592
2.16,40,0,0.631262,1.52928,4,0.181585,2.50878
2.17,40,0,0.633077,1.55437,4,0.172132,2.54159
2.18,40,0,0.634799,1.57979,4,0.162685,2.57434
2.19,40,0,0.636426,1.60553,4,0.153244,2.60703
2.2,40,0,0.637958,1.6316,4,0.143809,2.63967
2.21,40,0,0.639396,1.658,4,0.134382,2.67226
2.22,40,0,0.64074,1.68472,4,0.124961,2.70478
2.23,40,0,0.64199,1.71177,4,0.115548,2.73725
2.24,40,0,0.643145,1.73914,4,0.106141,2.76966
2.25,40,0,0.644206,1.76684,4,0.0967422,2.80201
2.26,40,0,0.645174,1.79486,4,0.087351,2.8343
2.27,40,0,0.646047,1.8232,4,0.0779675,2.86653
2.28,40,0,0.646827,1.85187,4,0.0685921,2.89869
2.29,40,0,0.647513,1.88085,4,0.059225,2.9308
2.3,40,0,0.648105,1.91016,4,0.0498662,2.96285
2.31,40,0,0.648604,1.93979,4,0.0405161,2.99483
2.32,40,0,0.649009,1.96974,4,0.0311748,3.02675
2.33,40,0,0.649321,2.00001,4,0.0218425,3.0586
2.34,40,0,0.649539,2.03059,4,0.0125194,3.09039
2.35,40,0,0.649664,2.0615,4,0.00320561,3.12212
2.36,40,0,0.649697,2.09272,4,-0.00609859,3.15378
2.37,40,0,0.649636,2.12425,4,-0.015393,3.18537
2.38,40,0,0.649482,2.15611,4,-0.0246776,3.2169
2.39,40,0,0.649235,2.18828,4,-0.033952,3.24835
2.4,40,0,0.648895,2.22076,4,-0.0432161,3.27975
2.41,40,0,0.648463,2.25356,4,-0.0524697,3.31107
2.42,40,0,0.647938,2.28667,4,-0.0617126,3.34232
2.43,40,0,0.647321,2.32009,4,-0.0709447,3.37351
2.44,40,0,0.646612,2.35383,4,-0.0801658,3.40462
2.45,40,0,0.64581,2.38787,4,-0.0893756,3.43566
2.46,40,0,0.644916,2.42223,4,-0.0985741,3.46664
2.47,40,0,0.643931,2.4569,4,-0.107761,3.49754
2.48,40,0,0.642853,2.49187,4,-0.116936,3.52837
2.49,40,0,0.641684,2.52716,4,-0.126099,3.55912
2.5,40,0,0.640423,2.56275,4,-0.135251,3.58981
2.51,40,0,0.63907,2.59864,4,-0.14439,3.62042
2.52,40,0,0.637626,2.63485,4,-0.153516,3.65095
2.53,40,0,0.636091,2.67136,4,-0.16263,3.68141
2.54,40,0,0.634465,2.70817,4,-0.171731,3.7118
2.55,40,0,0.632748,2.74529,4,-0.180819,3.74211
2.56,40,0,0.630939,2.78271,4,-0.189894,3.77235
2.57,40,0,0.62904,2.82044,4,-0.198956,3.80251
2.58,40,0,0.627051,2.85846,4,-0.208004,3.83259
2.59,40,0,0.624971,2.89679,4,-0.217039,3.86259
2.6,40,0,0.6228,2.93541,4,-0.22606,3.89252
2.61,40,0,0.62054,2.97434,4,-0.235067,3.92237
2.62,40,0,0.618189,3.01356,4,-0.24406,3.95214
2.63,40,0,0.615749,3.05308,4,-0.253039,3.98183
2.64,40,0,0.613218,3.0929,4,-0.262003,4.01145
2.65,40,0,0.610598,3.13302,4,-0.270953,4.04098
2.66,40,0,0.607889,3.17342,4,-0.279888,4.07043
2.67,40,0,0.60509,3.21413,4,-0.288808,4.0998
2.68,40,0,0.602202,3.25513,4,-0.297713,4.1291
2.69,40,0,0.599225,3.29642,4,-0.306603,4.15831
2.7,40,0,0.596159,3.338,4,-0.315478,4.18744
2.71,40,0,0.593004,3.37988,4,-0.324337,4.21648
2.72,40,0,0.58976,3.42204,4,-0.333181,4.24545
2.73,40,0,0.586429,3.4645,4,-0.342009,4.27433
2.74,40,0,0.583008,3.50724,4,-0.350821,4.30313
2.75,40,0,0.5795,3.55027,4,-0.359617,4.33185
2.76,40,0,0.575904,3.59359,4,-0.368397,4.36048
2.77,40,0,0.57222,3.63719,4,-0.37716,4.38903
2.78,40,0,0.568449,3.68108,4,-0.385907,4.41749
2.79,40,0,0.564589,3.72526,4,-0.394638,4.44587
2.8,40,0,0.560643,3.76972,4,-0.403352,4.47416
2.81,40,0,0.55661,3.81446,4,-0.412048,4.50237
2.82,40,0,0.552489,3.85948,4,-0.420728,4.53049
2.83,40,0,0.548282,3.90479,4,-0.429391,4.55853
2.84,40,0,0.543988,3.95037,4,-0.438037,4.58648
2.85,40,0,0.539607,3.99624,4,-0.446665,4.61435
2.86,40,0,0.535141,4.04238,4,-0.455275,4.64213
2.87,40,0,0.530588,4.0888,4,-0.463868,4.66982
2.88,40,0,0.525949,4.1355,4,-0.472444,4.69742
2.89,40,0,0.521225,4.18247,4,-0.481001,4.72494
2.9,40,0,0.516415,4.22972,4,-0.48954,4.75236
2.91,40,0,0.51152,4.27725,4,-0.498062,4.7797
2.92,40,0,0.506539,4.32504,4,-0.506565,4.80696
2.93,40,0,0.501473,4.37311,4,-0.515049,4.83412
2.94,40,0,0.496323,4.42146,4,-0.523516,4.8612
2.95,40,0,0.491088,4.47007,4,-0.531963,4.88818
2.96,40,0,0.485768,4.51895,4,-0.540392,4.91508
2.97,40,0,0.480364,4.5681,4,-0.548802,4.94189
2.98,40,0,0.474876,4.61752,4,-0.557194,4.9686
2.99,40,0,0.469304,4.6672,4,-0.565566,4.99523
3,20,0,0.463648,4.71716,4,-0.573919,5.02177
3.01,20,0,0.457909,4.76737,4,-0.577602,4.98171
3.02,20,0,0.452133,4.81719,4,-0.581287,4.94179
3.03,20,0,0.44632,4.86661,4,-0.584974,4.902
3.04,20,0,0.440471,4.91563,4,-0.588661,4.86233
3.05,20,0,0.434584,4.96425,4,-0.592351,4.8228
3.06,20,0,0.428661,5.01248,4,-0.596042,4.78339
3.07,20,0,0.4227,5.06031,4,-0.599735,4.74411
3.08,20,0,0.416703,5.10776,4,-0.603429,4.70495
3.09,20,0,0.410668,5.15481,4,-0.607125,4.66592
3.1,20,0,0.404597,5.20146,4,-0.610824,4.627
3.11,20,0,0.398489,5.24773,4,-0.614524,4.58821
3.12,20,0,0.392344,5.29362,4,-0.618226,4.54954
3.13,20,0,0.386162,5.33911,4,-0.62193,4.51098
3.14,20,0,0.379942,5.38422,4,-0.625637,4.47253
3.15,20,0,0.373686,5.42895,4,-0.629345,4.43421
3.16,20,0,0.367392,5.47329,4,-0.633056,4.39599
3.17,20,0,0.361062,5.51725,4,-0.636769,4.35789
3.18,20,0,0.354694,5.56083,4,-0.640485,4.31989
3.19,20,0,0.348289,5.60403,4,-0.644203,4.28201
3.2,20,0,0.341847,5.64685,4,-0.647924,4.24423
3.21,20,0,0.335368,5.68929,4,-0.651647,4.20656
3.22,20,0,0.328852,5.73135,4,-0.655373,4.169
3.23,20,0,0.322298,5.77304,4,-0.659101,4.13154
3.24,20,0,0.315707,5.81436,4,-0.662832,4.09418
3.25,20,0,0.309078,5.8553,4,-0.666566,4.05692
3.26,20,0,0.302413,5.89587,4,-0.670303,4.01977
3.27,20,0,0.29571,5.93607,4,-0.674043,3.98271
3.28,20,0,0.288969,5.9759,4,-0.677786,3.94575
3.29,20,0,0.282192,6.01535,4,-0.681532,3.90889
3.3,20,0,0.275376,6.05444,4,-0.685281,3.87213
3.31,20,0,0.268523,6.09316,4,-0.689033,3.83546
3.32,20,0,0.261633,6.13152,4,-0.692789,3.79888
3.33,20,0,0.254705,6.16951,4,-0.696547,3.76239
3.34,20,0,0.24774,6.20713,4,-0.700309,3.726
3.35,20,0,0.240737,6.24439,4,-0.704075,3.68969
3.36,20,0,0.233696,6.28129,4,-0.707844,3.65348
3.37,20,0,0.226617,6.31782,4,-0.711616,3.61735
3.38,20,0,0.219501,6.354,4,-0.715392,3.58131
3.39,20,0,0.212347,6.38981,4,-0.719171,3.54535
3.4,20,0,0.205156,6.42526,4,-0.722955,3.50948
3.41,20,0,0.197926,6.46036,4,-0.726742,3.4737
3.42,20,0,0.190659,6.49509,4,-0.730532,3.43799
3.43,20,0,0.183353,6.52947,4,-0.734327,3.40237
3.44,20,0,0.17601,6.5635,4,-0.738125,3.36682
3.45,20,0,0.168629,6.59717,4,-0.741928,3.33136
3.46,20,0,0.16121,6.63048,4,-0.745734,3.29597
3.47,20,0,0.153752,6.66344,4,-0.749544,3.26067
3.48,20,0,0.146257,6.69605,4,-0.753359,3.22543
3.49,20,0,0.138723,6.7283,4,-0.757178,3.19028
3.5,20,0,0.131151,6.7602,4,-0.761001,3.15519
3.51,20,0,0.123541,6.79176,4,-0.764828,3.12018
3.52,20,0,0.115893,6.82296,4,-0.768659,3.08525
3.53,20,0,0.108207,6.85381,4,-0.772495,3.05038
3.54,20,0,0.100482,6.88431,4,-0.776335,3.01559
3.55,20,0,0.0927182,6.91447,4,-0.78018,2.98086
3.56,20,0,0.0849164,6.94428,4,-0.784029,2.9462
3.57,20,0,0.0770761,6.97374,4,-0.787882,2.91161
3.58,20,0,0.0691973,7.00286,4,-0.791741,2.87709
3.59,20,0,0.0612799,7.03163,4,-0.795604,2.84263
3.6,20,0,0.0533239,7.06005,4,-0.799471,2.80824
3.61,20,0,0.0453291,7.08814,4,-0.803343,2.77391
3.62,20,0,0.0372957,7.11588,4,-0.807221,2.73965
3.63,20,0,0.0292235,7.14327,4,-0.811102,2.70544
3.64,20,0,0.0211125,7.17033,4,-0.814989,2.6713
3.65,20,0,0.0129626,7.19704,4,-0.818881,2.63722
3.66,20,0,0.00477378,7.22341,4,-0.822778,2.60319
3.67,20,0,-0.003454,7.24944,4,-0.826679,2.56923
3.68,20,0,-0.0117208,7.27514,4,-0.830586,2.53532
3.69,20,0,-0.0200267,7.30049,4,-0.834498,2.50147
3.7,20,0,-0.0283716,7.3255,4,-0.838415,2.46768
3.71,20,0,-0.0367558,7.35018,4,-0.842337,2.43394
3.72,20,0,-0.0451791,7.37452,4,-0.846264,2.40025
3.73,20,0,-0.0536418,7.39852,4,-0.850197,2.36662
3.74,20,0,-0.0621438,7.42219,4,-0.854134,2.33304
3.75,20,0,-0.0706851,7.44552,4,-0.858077,2.29951
3.76,20,0,-0.0792659,7.46851,4,-0.862026,2.26603
3.77,20,0,-0.0878861,7.49117,4,-0.86598,2.23261
3.78,20,0,-0.0965459,7.5135,4,-0.869939,2.19923
3.79,20,0,-0.105245,7.53549,4,-0.873903,2.1659
3.8,20,0,-0.113984,7.55715,4,-0.877874,2.13262
3.81,20,0,-0.122763,7.57848,4,-0.881849,2.09938
3.82,20,0,-0.131582,7.59947,4,-0.88583,2.06619
3.83,20,0,-0.14044,7.62013,4,-0.889817,2.03305
3.84,20,0,-0.149338,7.64046,4,-0.893809,1.99995
3.85,20,0,-0.158276,7.66046,4,-0.897807,1.96689
3.86,20,0,-0.167254,7.68013,4,-0.90181,1.93388
3.87,20,0,-0.176272,7.69947,4,-0.905819,1.90091
3.88,20,0,-0.18533,7.71848,4,-0.909834,1.86798
3.89,20,0,-0.194429,7.73716,4,-0.913854,1.83509
3.9,20,0,-0.203567,7.75551,4,-0.91788,1.80224
3.91,20,0,-0.212746,7.77353,4,-0.921912,1.76943
3.92,20,0,-0.221965,7.79123,4,-0.925949,1.73666
3.93,20,0,-0.231225,7.80859,4,-0.929992,1.70392
3.94,20,0,-0.240525,7.82563,4,-0.934041,1.67122
3.95,20,0,-0.249865,7.84235,4,-0.938095,1.63856
3.96,20,0,-0.259246,7.85873,4,-0.942155,1.60593
3.97,20,0,-0.268668,7.87479,4,-0.946221,1.57334
3.98,20,0,-0.27813,7.89052,4,-0.950292,1.54078
3.99,20,0,-0.287633,7.90593,4,-0.954369,1.50826
4,20,0,-0.297176,7.92101,4,-0.958452,1.47577
4.01,20,0,-0.306761,7.93577,4,-0.96254,1.4433
4.02,20,0,-0.316386,7.95021,4,-0.966634,1.41087
4.03,20,0,-0.326053,7.96431,4,-0.970733,1.37847
4.04,20,0,-0.33576,7.9781,4,-0.974838,1.3461
4.05,20,0,-0.345508,7.99156,4,-0.978948,1.31376
4.06,20,0,-0.355298,8.0047,4,-0.983064,1.28145
4.07,20,0,-0.365129,8.01751,4,-0.987185,1.24916
4.08,20,0,-0.375,8.03,4,-0.991312,1.2169
4.09,20,0,-0.384913,8.04217,4,-0.995444,1.18467
4.1,20,0,-0.394868,8.05402,4,-0.999581,1.15246
4.11,20,0,-0.404864,8.06554,4,-1.00372,1.12028
4.12,20,0,-0.414901,8.07675,4,-1.00787,1.08813
4.13,20,0,-0.42498,8.08763,4,-1.01202,1.05599
4.14,20,0,-0.4351,8.09819,4,-1.01618,1.02388
4.15,20,0,-0.445262,8.10843,4,-1.02034,0.991793
4.16,20,0,-0.455465,8.11834,4,-1.02451,0.959727
4.17,20,0,-0.46571,8.12794,4,-1.02868,0.927682
4.18,20,0,-0.475997,8.13722,4,-1.03285,0.895658
4.19,20,0,-0.486325,8.14618,4,-1.03703,0.863654
4.2,20,0,-0.496696,8.15481,4,-1.04122,0.83167
4.21,20,0,-0.507108,8.16313,4,-1.04541,0.799705
4.22,20,0,-0.517562,8.17113,4,-1.0496,0.767758
4.23,20,0,-0.528058,8.1788,4,-1.05379,0.73583
4.24,20,0,-0.538596,8.18616,4,-1.05799,0.703919
4.25,20,0,-0.549176,8.1932,4,-1.06219,0.672025
